ObjectID,Title,Classification,Year,Epoch,Movement,Medium,ImageURL
12690.0,"Portrait of Tevia from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b27261697ef937ac
12691.0,"Portrait of Golda (Tevia's Wife) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTc5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f21449883df0bfcc
12692.0,"Evening (Tevia's House) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTgwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4cd6c8215e02c368
12693.0,"Balagula (Heavy Hauler with Horse) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTgwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0d009ab73b2b3369
12694.0,"Summer Visitors (The Rich Women) from Tevia the Milkman, Volume I",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ0NTgwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8d66b36f1d798f91
12706.0,"Title page from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NDk5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f0762b4433b461e4
12707.0,"Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,Portfolio of twenty-seven lithographs (incomplete; complete portfolio comprises 28 lithographs),https://www.moma.org/media/W1siZiIsIjQ1NTAwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=885878f1097a1fbc
12708.0,"In the Kitchen (The Diary) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NDk5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=823f26b6bd6bab66
12709.0,"Before the Sabbath (Lighting Candles–Golda to the Right of the Table) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NDk5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=923cae1e14a656e9
12710.0,"In Bojberik (Summer Visitors) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NDk5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=ff1386ce190b51d6
12711.0,"Summer Visitors (Datschniki) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=63bbc58acbdc8573
12712.0,"The Breadwinner (The Pony) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=58d1a45146fb9dd0
12713.0,"Portrait of Hodl (Tevia's Daughter) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fed4b155e89f8528
12714.0,"Portrait of Pertschik (Pfefferl) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=175f1dc82d709daa
12715.0,"Future Dreams (Pertschik and Hodl) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=94a7cb205c337459
12716.0,"The Rich from Jehupez from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d5a3755974bf22a7
12717.0,"Pertschik's Father (The Elder Pfefferl) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c9b3b852108c13d7
12718.0,"Colophon from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7d4fb9720db0c4e6
12719.0,"The Matchmaker (Efroim, the Jewish Matchmaker) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b0f8345773700e58
12720.0,"Summer Outing (on the River Bank) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTIwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b745ed8896fd063b
12721.0,"Communications Zone (on the March in Exile) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=759a8466d434399a
12722.0,"The Wait (Hodl at the Window) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=df2a8715c19b35bd
12723.0,"In Exile (Pertschik and Hodl Reading) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cf1fc04c3c8ea749
12724.0,"Portrait of Chawa (Tevia's Daughter) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9c2d6da86cc938ba
12725.0,"Portrait of Fjodor (Fedjka, the Poet) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b73e87fa2a046e92
12726.0,"Children in Anatewka (in Front of Motl's House) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=702ec654a17f77f5
12727.0,"Table of contents from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8efb40cdfad4d9b1
12728.0,"Tevia and Shalom Aleichem Meeting Again from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=36f2c89d5669428d
12729.0,"The Tailor (Motl at Work) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d66e9b00cd4810ee
12730.0,"On the River (Zejtl Transports the Goats to Market) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTIwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3d7888c0e219ec60
12731.0,"Interior (with Mirror, Samovar, and Lights) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=42c28daa5562f92b
12732.0,"By the Cradle (The Bedroom) from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=123f7503c66d3a65
12733.0,"Tevia and Golda from Tevia the Milkman, Volume II",Print,1957,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs,https://www.moma.org/media/W1siZiIsIjQ1NTAyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=eee509d363cee7c2
12763.0,Front cover from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e7401344f626b562
12764.0,The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,Portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e7401344f626b562
12765.0,The Schoolmaster and His Wife from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTgwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d7312045e1ee115d
12766.0,The Village Slodejewka from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTgwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bdbb82e1956dc6c7
12767.0,The Village Kosodejewka from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTgwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=00b3dbfecc08b811
12768.0,Text from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTgwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=115edc4aeb1839ca
12769.0,First Chapter: The Tailor's Room from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=5c9b8354f96b037f
12770.0,Second Chapter: The Tailor Sets Out from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=82acc0a60fcfe8c0
12771.0,Third Chapter: The Inn from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY3MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4a28e43af6e6f16d
12772.0,Fourth Chapter: The Purchase from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2e6fb5ab149164db
12773.0,Fifth Chapter: The Tailor Drinking at the Inn from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=32d203bd5aab2612
12774.0,Sixth Chapter: The Wife Is Waiting from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=67c8ffa13649518a
12775.0,Title page from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=61947d66ec0483f1
12776.0,Seventh Chapter: At the Rabbi's from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTY3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7f5855cf0c6a8618
12777.0,Eighth Chapter: Return Home Quickly from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4d2a58d364292db9
12778.0,Ninth Chapter: Ridiculing the Tailor from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2fe3ecbe36f9121e
12779.0,Tenth Chapter: The Pursuit from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b850e90642b7a119
12780.0,Eleventh Chapter: The Family in Distress from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c362cfc6c39ff3d8
12781.0,Twelfth Chapter: The Indignation from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f4028fcd8bc85aa8
12782.0,Thirteenth Chapter: The Death of the Tailor from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=865d57bc56cf6cfb
12783.0,The Final Plate: Portrait of the Author from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=4537f96a3fc34947
12784.0,Back cover from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7bb51741981568da
12785.0,Table of contents from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=87d71bdae8ab9c40
12786.0,Foreword from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=1da9108e756c8399
12787.0,Text from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=54b925950c8f012f
12788.0,Cast of characters from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b7a6139bb377afa3
12789.0,The Tailor from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=988fedb519aa5955
12790.0,The Tailor's Wife from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTUzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e78a914eb2128c93
12791.0,Portrait of the Innkeeper from The Bewitched Tailor,Print,1954,1940–1959 (Абстрактный экспрессионизм),Абстрактный экспрессионизм,One from a portfolio of twenty-eight lithographs (including front and back covers),https://www.moma.org/media/W1siZiIsIjQ0NTU0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=15fc5d8c094e3d08
13291.0,Misticheskie obrazy voiny. 14 litografii (Mystical Images of War: Fourteen Lithographs),Print,1914,"Начало XX в. (Модерн, Ранний авангард)","Модерн, Ранний авангард",Portfolio of fourteen lithographs with letterpress cover,https://www.moma.org/media/W1siZiIsIjIxMDYyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=fbe7c54a819a0dff
13295.0,Geroi i zhertvy revoliutsii. Oktiabr' 1917–1918 (Heroes and Victims of the Revolution: October 1917–1918),Print,1918,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Portfolio of eighteen lithographs,https://www.moma.org/media/W1siZiIsIjM3NjA4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=8ad085f009046faa
13471.0,Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),Print,1914,"Начало XX в. (Модерн, Ранний авангард)","Модерн, Ранний авангард",Portfolio of 101 lithographs with watercolor and gouache additions and lithographed manuscript text,https://www.moma.org/media/W1siZiIsIjQzMDg2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bdf79acca3c5c20b
13621.0,Second Illustration for Chapter One (Zweite Illustration zu Kapitel Eins) from Die Fürstin (The Duchess),Print,1917,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Drypoint,https://www.moma.org/media/W1siZiIsIjExMjg2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=72a7074568f14f8b
14181.0,"Printer's proof of cover for Kniga o knigakh (Book about Books), no. 4",Print,1924,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Letterpress,https://www.moma.org/media/W1siZiIsIjI2NjI3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=05500d88c711cfb1
14201.0,Study for cover of Novyi LEF (New LEF),Drawing,1926,"1915–1939 (Авангард, Конструктивизм, Сюрреализм)","Авангард, Конструктивизм, Сюрреализм",Pencil and colored pencil on graph paper,https://www.moma.org/media/W1siZiIsIjUzMDU0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=31ba36ff183a625e
